probe_set_id,human_gene,gene_accession,control_mean,suicide_mean,ratio_s_to_c,p_value,log2_ratio_s_to_c,direction,human_gene_original,human_gene_upper,mouse_gene,mouse_gene_upper,primary_enriched_celltype,all_enriched_celltypes,primary_celltype_logFC,primary_celltype_marker_fdr,avg_expr_Astrocytes,avg_expr_Diff. Oligodendrocytes,avg_expr_Endothelial,avg_expr_Fibroblasts,avg_expr_LHb,avg_expr_MHb,avg_expr_Macrophages,avg_expr_Microglia,avg_expr_Oligodendrocytes,avg_expr_Pericytes,avg_expr_Polydendrocytes,pct_expr_Astrocytes,pct_expr_Diff. Oligodendrocytes,pct_expr_Endothelial,pct_expr_Fibroblasts,pct_expr_LHb,pct_expr_MHb,pct_expr_Macrophages,pct_expr_Microglia,pct_expr_Oligodendrocytes,pct_expr_Pericytes,pct_expr_Polydendrocytes
16904447,COBLL1,NM_014900 ,105.76835945472368,136.2181332475914,1.2878911420187278,0.02844059008236017,0.3650106559472726,up_in_suicide,COBLL1,COBLL1,Cobll1,COBLL1,Endothelial,Endothelial;Pericytes;Oligodendrocytes,2.7597780227661133,1.3611733974052777e-307,0.2191537,0.13299374,0.72052455,0.14917722,0.05216794,0.0522011,0.122553945,0.035148103,0.44406104,0.79283935,0.08953987,0.11612599905970834,0.05069444444444439,0.35086412395711253,0.07682619647355157,0.02541115769106734,0.026099625712777918,0.062211981566820306,0.014772384684956306,0.30160352648052074,0.3667469879518094,0.03394706559263523
16770685,TBX3,NM_016569 ,95.90008065693752,120.8455317752946,1.2601191880911362,0.029727477380754833,0.33356019716625124,up_in_suicide,TBX3,TBX3,Tbx3,TBX3,Endothelial,Endothelial;Pericytes,4.969416618347168,9.524151648977362e-103,0.0010672857,0.007762408,0.26747942,0.029127672,0.0011600794,0.005092722,0.010333011,0.0048218886,0.0039280998,0.24778615,0.0027973098,0.0004701457451810061,0.002777777777777778,0.1635876042908259,0.020151133501259445,0.0005159625927120283,0.0023361551407973065,0.004608294930875576,0.0020098482564566375,0.002044336548904362,0.13927710843373534,0.0011507479861910242
17004194,FOXQ1,NM_033260 ,92.29869012055447,120.0826121620836,1.3010218455455824,0.03134782215301154,0.3796451866488508,up_in_suicide,FOXQ1,FOXQ1,Foxq1,FOXQ1,Endothelial,Endothelial,6.902340888977051,0.0,0.002087722,0.0069567915,0.6534674,0.089801915,0.003927297,0.0077925334,0.024293322,0.0033299082,0.008828563,0.019375077,0.007635155,0.0011753643629525152,0.002777777777777778,0.32255661501789656,0.05037783375314859,0.0019348597226701075,0.0034916727373207118,0.010368663594470046,0.0013064013666968144,0.004280329649268508,0.01060240963855422,0.0028768699654775605
16879721,EPAS1,NM_001430 ,620.8353380651349,853.9933386891528,1.375555298367304,0.03270655672711388,0.4600141382558506,up_in_suicide,EPAS1,EPAS1,Epas1,EPAS1,Endothelial,Endothelial;Pericytes;Astrocytes,4.691525459289551,0.0,0.21700257,0.07615183,1.2176201,0.17705326,0.03598041,0.054129392,0.084315546,0.042366512,0.11180699,0.8036708,0.1796162,0.12035731076633739,0.031250000000000014,0.5129618593564124,0.09445843828715356,0.016381812318606866,0.024316109422491915,0.036866359447004594,0.019395035674806584,0.08439276815946051,0.37156626506024315,0.06962025316455701
17110586,SLC38A5,NM_033518 ,105.9287652181356,142.10064382674005,1.341473617049315,0.03342070317607837,0.4238186811907518,up_in_suicide,SLC38A5,SLC38A5,Slc38a5,SLC38A5,Endothelial,Endothelial,6.50742769241333,3.247182999901071e-86,0.0014336716,0.0031418204,0.26158094,0.005404953,0.005416782,0.0029565862,0.010656821,0.0031608925,0.0022053283,0.0037593902,0.0014433347,0.0007052186177715092,0.001388888888888889,0.14645411203814254,0.0025188916876574307,0.002515317639471138,0.0013815971262779766,0.004608294930875576,0.0013064013666968144,0.0010860537916054429,0.0014457831325301205,0.0005753739930955121
16760257,VWF,NM_000552 ,165.02624101229446,219.0705938962016,1.3274894498741012,0.03558164198559601,0.40870039536103187,up_in_suicide,VWF,VWF,Vwf,VWF,Endothelial,Endothelial,5.550774097442627,2.8329174887131253e-64,0.007306924,0.0067247255,0.23198062,0.0016604665,0.0044852546,0.0061510266,0.0077552255,0.003604958,0.0039630523,0.015695795,0.010236952,0.00305594734367654,0.002777777777777778,0.12753277711561398,0.0012594458438287153,0.0020638503708481143,0.0027129543570549386,0.004608294930875576,0.00160787860516531,0.0021082220660576232,0.007710843373493977,0.004602991944764097
16919158,TGM2,ENST00000361475 ,147.85248070078254,194.7722103075107,1.3173415108379702,0.0366081014477194,0.3976294018761073,up_in_suicide,TGM2,TGM2,Tgm2,TGM2,Endothelial,Endothelial,4.418317794799805,4.413569659944029e-65,0.0072904294,0.009171277,0.21371846,0.06856248,0.0045867013,0.0061134812,0.023461813,0.041806757,0.0027062332,0.05737396,0.0055085043,0.004466384579219558,0.0034722222222222225,0.1321513706793808,0.03526448362720403,0.0022573363431151244,0.0034916727373207118,0.016129032258064516,0.024319163903125357,0.0017887944802913167,0.03710843373493974,0.0023014959723820483
16938647,CMTM8,NM_178868 ,88.8466594493547,107.77837180698494,1.2130829957475429,0.03724254067735586,0.2786782589969617,up_in_suicide,CMTM8,CMTM8,Cmtm8,CMTM8,Endothelial,Endothelial,5.145176410675049,8.287617898636093e-214,0.004382038,0.018331077,0.40347838,0.006208361,0.013322834,0.0070344536,0.0359762,0.0594218,0.004958311,0.020444242,0.0030092113,0.002350728725905031,0.0076388888888888895,0.23644219308701855,0.003778337531486146,0.007223476297968385,0.0034916727373207118,0.019585253456221193,0.03245904934177476,0.002810962754743497,0.01060240963855422,0.0011507479861910242
16774303,RGCC,NM_014059 ,649.3875905188255,801.3250014810485,1.2339703024519353,0.038072638344016675,0.3033076740490184,up_in_suicide,RGCC,RGCC,Rgcc,RGCC,Endothelial,Endothelial;Polydendrocytes;Fibroblasts;Pericytes;Astrocytes,4.025193691253662,0.0,0.1685541,0.033689093,0.76542413,0.3231643,0.041373186,0.04405203,0.118169546,0.03892581,0.03975798,0.29362127,0.65905905,0.1031969910672307,0.01319444444444444,0.3533969010727266,0.15617128463476085,0.02102547565301511,0.020447637468913826,0.062211981566820306,0.016681740528590117,0.024148725483932675,0.14554216867469924,0.2433831990794018
17115077,CETN2,ENST00000370277 ,595.3950131216075,456.62861188668865,0.7669338872904261,0.0391114997370247,-0.3828258777709001,down_in_suicide,CETN2,CETN2,Cetn2,CETN2,Endothelial,Endothelial;Pericytes;MHb,0.5873476266860962,5.5340339503754507e-11,0.13115677,0.14971021,0.25845343,0.18130457,0.10272538,0.20639849,0.19186953,0.1887684,0.1825417,0.25097966,0.20405476,0.07639868359191339,0.05902777777777769,0.15256257449344704,0.09571788413098227,0.05120928732666869,0.11253736592227277,0.10829493087557587,0.08471510400964592,0.14514789497221048,0.13831325301204858,0.07882623705408522
16663457,TIE1,NM_005424 ,103.51787621842944,127.16963142178076,1.2284799115608265,0.04119930638781004,0.29687426654946303,up_in_suicide,TIE1,TIE1,Tie1,TIE1,Endothelial,Endothelial,6.6105055809021,3.7044513099696084e-221,0.0018979307,0.0035600215,0.40128252,0.0054796385,0.003960106,0.005387758,0.017066458,0.004519807,0.0044330424,0.01751424,0.0029774006,0.0011753643629525152,0.001388888888888889,0.2352502979737884,0.005037783375314861,0.001676878426314093,0.0024868748273003593,0.008064516129032258,0.0018088634308109739,0.0024276496518239295,0.007710843373493977,0.0011507479861910242
16960355,TM4SF1,ENST00000305366 ,79.92491819745679,118.94810167736402,1.48824802527166,0.041245352387580675,0.5736149800823542,up_in_suicide,TM4SF1,TM4SF1,Tm4sf1,TM4SF1,Endothelial,Endothelial;Pericytes,4.676141738891602,0.0,0.031920675,0.05890941,1.0500258,0.20634507,0.028803421,0.055348672,0.088898785,0.040165383,0.037605066,1.1014616,0.042610217,0.016455101081335195,0.022222222222222223,0.4344457687723765,0.10579345088161198,0.01302805546597869,0.02514506769825865,0.036866359447004594,0.016581248115767284,0.020507251006196808,0.4616867469879547,0.016110471806674343
16772172,UBC,ENST00000536769 ,876.1465100193251,492.9694072212511,0.5626563612179175,0.04256839117850542,-0.8296740204129524,down_in_suicide,UBC,UBC,Ubc,UBC,Endothelial,Endothelial;Oligodendrocytes;Macrophages;Pericytes;Microglia;Diff. Oligodendrocytes,1.6339088678359985,0.0,0.8335226,1.0025038,1.5310175,0.8170573,0.37937516,0.53656274,1.2996138,1.0963693,1.431916,1.2008934,0.8087023,0.3631875881523267,0.36041666666666555,0.5886471990465266,0.3387909319899243,0.16884875846501088,0.24446733150793595,0.5115207373271927,0.3990553713194809,0.6148342170830073,0.49253012048193084,0.29976985040275966
16698801,CD34,NM_001773 ,213.7399008255914,294.7183468155332,1.3788644313820424,0.04413582456199587,0.4634806194426577,up_in_suicide,CD34,CD34,Cd34,CD34,Endothelial,Endothelial;Microglia,5.02510404586792,0.0,0.0073726564,0.016570816,0.7853262,0.01569473,0.011753749,0.015044648,0.034608398,0.20138755,0.020645441,0.043534074,0.010072487,0.0037611659614480496,0.00625,0.38498212157332545,0.006297229219143576,0.00541760722347629,0.007108945213393981,0.016129032258064516,0.1017988141895262,0.01379927170510442,0.01927710843373495,0.004027617951668585
16845929,ARHGAP27,ENST00000528273 ,129.62681988271865,156.76338818030885,1.2093437787191132,0.04813069754457007,0.2742244160944401,up_in_suicide,ARHGAP27,ARHGAP27,Arhgap27,ARHGAP27,Endothelial,Endothelial;Microglia,2.9624855518341064,2.3425467692889045e-16,0.0050876644,0.003499298,0.10460363,0.006575641,0.017078558,0.009403467,0.015156686,0.05056511,0.005426733,0.0077211247,0.0030349898,0.002585801598495534,0.001388888888888889,0.07061978545887958,0.003778337531486146,0.00960980328926151,0.006355346780878716,0.009216589861751152,0.03215757210330626,0.0036414744777358934,0.004337349397590361,0.0011507479861910242
16709268,ACSL5,NM_016234 ,92.81783790101304,126.383774038343,1.361632385502524,0.04962647451929085,0.4453372560673692,up_in_suicide,ACSL5,ACSL5,Acsl5,ACSL5,Endothelial,Endothelial;Macrophages;Microglia,1.8213640451431274,2.5215615586308383e-09,0.0071834964,0.018914616,0.09123994,0.021407878,0.03115536,0.023849603,0.101956636,0.06348499,0.006334781,0.03403251,0.03386718,0.004231311706629055,0.0076388888888888895,0.061233611442193046,0.011335012594458436,0.01605933569816185,0.014996608807053747,0.07488479262672809,0.0344688975982314,0.003833131029195677,0.02072289156626507,0.013808975834292294
17021323,TBX18,ENST00000369663 ,67.57013760237261,90.23096574705316,1.335367500330277,0.013376970919938317,0.4172368340039345,up_in_suicide,TBX18,TBX18,Tbx18,TBX18,Fibroblasts,Fibroblasts;Pericytes,6.555184364318848,1.1257876273985205e-21,0.0011221018,0.001840467,0.010579044,0.4826797,0.0019508539,0.0027293647,0.014301662,0.0024170405,0.0014600557,0.1772539,0.0,0.0004701457451810061,0.0006944444444444445,0.005959475566150175,0.2103274559193961,0.0008384392131570463,0.0012559973875254336,0.00576036866359447,0.0010049241282283187,0.0008305117229923976,0.10409638554216881,0.0
16915412,EDN3,NM_207032 ,103.7167765835162,125.8702947184964,1.2135962846583594,0.02336112150915963,0.2792885739926032,up_in_suicide,EDN3,EDN3,Edn3,EDN3,Fibroblasts,Fibroblasts;Endothelial,5.865388870239258,6.727222719543591e-20,0.00022566158,0.0020708109,0.12089759,0.49043342,0.0016035468,0.0033869161,0.020400692,0.0013150629,0.0022423058,0.005896464,0.0029946864,0.00023507287259050304,0.0006944444444444445,0.07598331346841473,0.20403022670025248,0.0007094485649790391,0.0016327966037830626,0.008064516129032258,0.0006029544769369913,0.0012777103430652267,0.0024096385542168672,0.0011507479861910242
17071218,MATN2,NM_002380 ,159.41464036894735,126.36156637400627,0.7926597336452698,0.04369656613915773,-0.3352264041565067,down_in_suicide,MATN2,MATN2,Matn2,MATN2,Fibroblasts,Fibroblasts;Oligodendrocytes,3.239483594894409,0.0034646767400753112,0.009819824,0.038072847,0.00858678,0.1702294,0.019877221,0.00931752,0.015504637,0.0045141457,0.061351027,0.0144531345,0.014376243,0.005876821814762574,0.014583333333333327,0.004320619785458877,0.09068010075566742,0.010319251854240548,0.005777587982617014,0.008064516129032258,0.0020098482564566375,0.055069315786112204,0.008192771084337351,0.00575373993095512
16980770,DCHS2,NM_017639 ,117.9629922964742,84.16859476545497,0.7135169524516265,0.023709127986931235,-0.486980387782889,down_in_suicide,DCHS2,DCHS2,Dchs2,DCHS2,LHb,LHb,2.6087136268615723,0.01810945329813217,0.0041715573,0.0050231796,0.005497339,0.024457848,0.031942718,0.00597429,0.0032606067,0.0041083456,0.003890978,0.0074159782,0.0016869005,0.002350728725905031,0.0020833333333333333,0.002532777115613825,0.01259445843828715,0.016381812318606866,0.002788314200306465,0.001152073732718894,0.001708371017988142,0.0026193062032837133,0.003373493975903614,0.0005753739930955121
16756510,WSCD2,ENST00000332082 ,75.57727312941049,91.64571535910916,1.2126094467867978,0.027040839011679956,0.27811496685490406,up_in_suicide,WSCD2,WSCD2,Wscd2,WSCD2,LHb,LHb,2.7823853492736816,3.2413856106834297e-07,0.012296841,0.0032032342,0.0034063356,0.012300535,0.061928786,0.008832749,0.00754527,0.0042819297,0.016403746,0.009805486,0.0014087956,0.005876821814762574,0.001388888888888889,0.0014898688915375444,0.006297229219143576,0.03269912931312472,0.004546710542842082,0.004608294930875576,0.0019093558436338058,0.013160416533571811,0.0038554216867469873,0.0005753739930955121
16787650,CHGA,ENST00000216492 ,183.2763747453841,236.5755695205556,1.2908132313792064,0.029271711809708716,0.3682802712450001,up_in_suicide,CHGA,CHGA,Chga,CHGA,LHb,LHb;MHb,1.6170899868011475,5.456296887835865e-30,0.045543972,0.048510402,0.04278411,0.09873577,0.22295408,0.118862756,0.024920978,0.035938617,0.033358555,0.03863454,0.102041036,0.02021626704278324,0.018749999999999996,0.019517282479141824,0.03904282115869017,0.10003224766204426,0.0679243387173722,0.012672811059907835,0.016279770877298788,0.018654571008752244,0.017349397590361453,0.04085155350978138
17099573,FAM163B,NM_001080515 ,142.22836014485983,171.32674596731553,1.2045891958032768,0.034326696708668405,0.26854122427683136,up_in_suicide,FAM163B,FAM163B,Fam163b,FAM163B,LHb,LHb,2.0375378131866455,0.03334380167586008,0.0058879647,0.003841778,0.008600904,0.0077857245,0.038221337,0.013728379,0.0060357815,0.005954432,0.0037096178,0.011171469,0.0,0.002585801598495534,0.001388888888888889,0.004022646007151368,0.003778337531486146,0.018058690744920954,0.008641262026175017,0.002304147465437788,0.002411817907747964,0.002044336548904362,0.004337349397590361,0.0
16808302,PPIP5K1,ENST00000432870 ,401.0598923341428,555.7687764748719,1.385750076479434,0.034562300496080424,0.47066708724711154,up_in_suicide,PPIP5K1,PPIP5K1,Ppip5k1,PPIP5K1,LHb,LHb;MHb,1.0417393445968628,2.1800046314317563e-20,0.13632241,0.06809922,0.07002095,0.047425523,0.23341978,0.15873013,0.061980102,0.041111015,0.11320342,0.10009699,0.03666374,0.07545839210155138,0.02569444444444445,0.04126936829558996,0.02267002518891688,0.11854240567558823,0.09178828908035393,0.033410138248847907,0.020299467390212073,0.08867309780872921,0.0539759036144577,0.014384349827387807
16854425,CHST9,NM_031422 ,139.98416922144844,103.51779579778469,0.7394964471591379,0.04018399185044979,-0.4353848788384835,down_in_suicide,CHST9,CHST9,Chst9,CHST9,LHb,LHb;Astrocytes,2.8743200302124023,6.230545013559565e-09,0.09135286,0.009355123,0.007598961,0.0017758247,0.08078315,0.007060565,0.0064947037,0.009924064,0.0055151144,0.0039313957,0.009115364,0.050540667606958085,0.0034722222222222225,0.0031287246722288423,0.0012594458438287153,0.036375362786197914,0.0032907131553166413,0.003456221198156682,0.0050246206411415925,0.002810962754743497,0.0014457831325301205,0.0034522439585730727
16849286,ST6GALNAC1,NM_018414 ,63.327447654711094,79.07846443864825,1.2487233793128467,0.009871542374380746,0.3204539225080168,up_in_suicide,ST6GALNAC1,ST6GALNAC1,St6galnac1,ST6GALNAC1,MHb,MHb,2.636584997177124,0.03358198049296986,0.003101938,0.004973306,0.0020427997,0.0,0.0023291535,0.013033898,0.0021005478,0.0021049792,0.0018615354,0.0,0.0012821638,0.0011753643629525152,0.0020833333333333333,0.0008939213349225268,0.0,0.001225411157691068,0.01027405862995809,0.001152073732718894,0.000803939302582655,0.0010860537916054429,0.0,0.0005753739930955121
16952782,TMEM158,NM_015444 ,294.5877436872143,206.7996814913992,0.7019968954002844,0.014807654798411124,-0.5104634447001443,down_in_suicide,TMEM158,TMEM158,Tmem158,TMEM158,MHb,MHb,1.1153994798660278,8.774566549580208e-18,0.025638374,0.026603326,0.039807264,0.18584502,0.08221791,0.10014186,0.042834245,0.029735772,0.026335033,0.04166988,0.07572767,0.012223789374706147,0.010416666666666664,0.021305125148986876,0.09193954659949613,0.04056755885198313,0.05687156170714909,0.020737327188940086,0.013365490905436657,0.015268638599629418,0.021204819277108444,0.03049482163406216
16786933,SAMD15,ENST00000216471 ,76.59239019304891,62.85809070828693,0.8206832369358747,0.024864586465243334,-0.28510260940584714,down_in_suicide,SAMD15,SAMD15,Samd15,SAMD15,MHb,MHb,1.4150102138519287,0.007092935141028672,0.0030184316,0.011325788,0.0091800215,0.0075353347,0.011122202,0.019549185,0.0025895843,0.005686702,0.0053280955,0.00777076,0.0043423614,0.0018805829807240246,0.004166666666666667,0.006108462455303929,0.005037783375314861,0.007029990325701375,0.01595116682157306,0.002304147465437788,0.0030147723846849542,0.0039609020635022,0.004337349397590361,0.0017261219792865361
16676633,DYRK3,NM_001004023 ,66.25583111340913,53.492338577323366,0.8073604644059376,0.02758464134332452,-0.3087151536002874,down_in_suicide,DYRK3,DYRK3,Dyrk3,DYRK3,MHb,MHb,1.5410518646240234,0.002576606547744443,0.014645948,0.012342694,0.0061921044,0.011940763,0.009718551,0.021226648,0.011617446,0.004457091,0.0047346056,0.007567158,0.00416275,0.009167842031029612,0.004861111111111111,0.0028307508939213336,0.006297229219143576,0.005933569816188317,0.01662940541083675,0.008064516129032258,0.002110340669279469,0.0028748482718967583,0.003373493975903614,0.0017261219792865361
17099248,MED27,NM_001253882 ,22.06354094523855,29.69917961029613,1.346074942549301,0.03222886187841409,0.428758734045117,up_in_suicide,MED27,MED27,Med27,MED27,MHb,MHb,0.41667187213897705,1.3246252447492159e-05,0.10532555,0.055650633,0.09775771,0.056053657,0.11483695,0.124299176,0.06076566,0.04595761,0.1179908,0.07485518,0.031785414,0.06158909261871171,0.022222222222222223,0.06227651966626933,0.03148614609571789,0.062173492421799266,0.07824863724283061,0.04377880184331797,0.026128027333936335,0.09538107710982197,0.04144578313253007,0.012658227848101269
17111435,WNK3,NM_020922 ,133.18518921938028,110.51543081096445,0.8297876923005709,0.03761800482893572,-0.2691858360733328,down_in_suicide,WNK3,WNK3,Wnk3,WNK3,MHb,MHb,0.7843992710113525,5.0715648925709944e-14,0.090644166,0.02990565,0.033909597,0.0240935,0.103117,0.10103364,0.033074215,0.026306504,0.049185786,0.04159859,0.0646007,0.054066760695815626,0.011805555555555552,0.016984505363528,0.01259445843828715,0.05482102547565288,0.06335250822677992,0.014976958525345623,0.011657119887448511,0.03660640132881882,0.019759036144578322,0.02646720368239357
17054273,PRKAR1B,ENST00000478198 ,119.6017024494101,96.75798267268816,0.8090017172925734,0.043366907284646365,-0.3057853297761764,down_in_suicide,PRKAR1B,PRKAR1B,Prkar1b,PRKAR1B,MHb,MHb;LHb,0.9933311939239502,4.340074987148324e-90,0.11364194,0.09728217,0.10861368,0.12596445,0.29540184,0.2860303,0.10754465,0.09589378,0.085404426,0.21967065,0.1170876,0.05547719793135864,0.038194444444444434,0.05393325387365908,0.060453400503778294,0.14485649790390162,0.1544374387701186,0.05184331797235024,0.043211737513817794,0.051683383376989196,0.11710843373494,0.046029919447640996
17114701,CDR1,NM_004065 ,322.03026638867976,439.9391734033058,1.3661423143137543,0.04432879221080776,0.4501077804509844,up_in_suicide,CDR1,CDR1,Cdr1,CDR1,MHb,MHb,1.5254149436950684,0.0005242721400959725,0.008265846,0.010365484,0.009599476,0.005822335,0.020199519,0.030999534,0.00405158,0.0072018267,0.006117066,0.007179203,0.013532225,0.004231311706629055,0.004166666666666667,0.004618593563766386,0.0025188916876574307,0.010512737826507558,0.019518199402145064,0.002304147465437788,0.0030147723846849542,0.003258161374816326,0.0028915662650602406,0.005178365937859608
16828802,KCNG4,NM_172347 ,68.35539811848977,88.70754917681202,1.2977402168449532,0.04727451239404578,0.37600161185806324,up_in_suicide,KCNG4,KCNG4,Kcng4,KCNG4,MHb,MHb,1.7939119338989258,3.388259676888467e-47,0.043419596,0.046701234,0.039789103,0.02827423,0.05723993,0.13360143,0.025053525,0.03299231,0.031111982,0.027238542,0.034713455,0.023507287259050276,0.018749999999999996,0.018474374255065543,0.01259445843828715,0.02560464366333435,0.074304805446001,0.012672811059907835,0.014169430208019314,0.017951830320066375,0.013012048192771089,0.013808975834292294
16852683,PMAIP1,ENST00000316660 ,50.07589689126273,71.03522616697471,1.4185512507389353,0.0007231432735744429,0.5044182745821104,up_in_suicide,PMAIP1,PMAIP1,Pmaip1,PMAIP1,Macrophages,Macrophages;Microglia;Endothelial,3.7326245307922363,2.3533691726653343e-05,0.0023491243,0.0053647705,0.07145889,0.003316523,0.0018626078,0.0020245342,0.16760808,0.06906436,0.0021963308,0.00072057603,0.0014597126,0.0009402914903620122,0.0020833333333333333,0.04558998808104884,0.0012594458438287153,0.0010964205095130607,0.0009294380667688218,0.10368663594470032,0.04391518440357762,0.0012138248259119654,0.00048192771084337347,0.0005753739930955121
16965268,CD38,NM_001775 ,321.4430979583692,211.32758067062855,0.6574338724734355,0.026331114202692643,-0.6050823056572426,down_in_suicide,CD38,CD38,Cd38,CD38,Macrophages,Macrophages;Astrocytes;Endothelial,4.7616496086120605,1.5051434852974466e-08,0.07159784,0.0055301115,0.045916628,0.0551974,0.003828313,0.0042579225,0.24568243,0.0044001234,0.0033287387,0.0014938617,0.004519739,0.04066760695815697,0.0020833333333333333,0.03218116805721095,0.03526448362720403,0.0018058690744921003,0.00185887613353764,0.127880184331797,0.0018088634308109739,0.001852679997444578,0.0009638554216867469,0.0017261219792865361
16969495,NPNT,NM_001184690 ,97.9459061707604,67.1817403897534,0.6859065683932488,0.0008175270639690624,-0.5439160235852282,down_in_suicide,NPNT,NPNT,Npnt,NPNT,Microglia,Microglia,2.102820873260498,0.00039238620096660294,0.021231486,0.0055330317,0.029327149,0.018586854,0.02043152,0.007330491,0.0,0.05072072,0.0056592748,0.024592975,0.0066699404,0.012223789374706147,0.0020833333333333333,0.017133492252681754,0.013853904282115866,0.00980328926152852,0.0035167926850712206,0.0,0.029544769369912627,0.0028748482718967583,0.015421686746987958,0.0023014959723820483
17098491,RPL12,AK057602 ,29.865288430174463,37.82338682480954,1.2664664837656343,0.004532661918188522,0.34080889754395666,up_in_suicide,RPL12,RPL12,Rpl12,RPL12,Microglia,Microglia;Macrophages;Endothelial;Pericytes,2.2305490970611572,0.0,0.5870554,0.7358219,1.177414,0.8895092,0.49597174,0.64879745,1.6436028,1.7921803,0.8814313,0.9364887,0.9293718,0.2811471556182413,0.27430555555555475,0.5166865315852566,0.365239294710327,0.2148339245404703,0.28616644477377773,0.5898617511520753,0.6192342478143212,0.5059094103366207,0.41638554216867724,0.3411967779056346
16675323,RGS2,NM_002923 ,310.3730043240024,248.2981819873367,0.7999992864332202,0.022161831622050317,-0.3219293817120045,down_in_suicide,RGS2,RGS2,Rgs2,RGS2,Microglia,Microglia;Macrophages,2.139469623565674,2.4023701951641886e-48,0.07133154,0.021795608,0.048720196,0.117199585,0.04766085,0.08468978,0.30636647,0.26973957,0.04625879,0.05569706,0.036322266,0.045133991537376524,0.008333333333333333,0.02994636471990463,0.05541561712846344,0.024701709126088302,0.05471124620060548,0.17396313364055255,0.13144407597226052,0.03756468408611779,0.03084337349397592,0.014384349827387807
16968213,ANXA3,NM_005139 ,105.54641006664664,151.75572170347928,1.437810358567895,0.0229937638159186,0.5238734026229143,up_in_suicide,ANXA3,ANXA3,Anxa3,ANXA3,Microglia,Microglia;Endothelial,3.609402656555176,0.0,0.018630018,0.0335004,0.713709,0.06898897,0.015855756,0.020103863,0.16899857,0.67423135,0.016569229,0.13145274,0.026795054,0.00893276915843911,0.01319444444444444,0.3595053635280311,0.03400503778337532,0.007481457594324398,0.009394860458690282,0.09792626728110587,0.28549894482967275,0.008816201367150075,0.07903614457831319,0.010356731875719219
17056072,SKAP2,NM_003930 ,87.31717695154668,71.88058133803543,0.8232123832624914,0.029457024273597063,-0.28066341059399463,down_in_suicide,SKAP2,SKAP2,Skap2,SKAP2,Microglia,Microglia;Macrophages;Oligodendrocytes;Astrocytes,2.2884294986724854,2.2861138236250322e-83,0.24466182,0.08994242,0.0868822,0.030705921,0.03168204,0.025859045,0.4064525,0.35878173,0.2384171,0.036025453,0.036641374,0.1377527033380346,0.034722222222222224,0.055721096543504135,0.016372795969773295,0.015414382457271815,0.012836293300509989,0.21658986175115144,0.1705356245603449,0.1887817031878805,0.017349397590361453,0.01495972382048332
16675398,CFH,NM_000186 ,73.5653832576348,91.41611714695925,1.2426512729065655,0.048182142756527976,0.31342148751225296,up_in_suicide,CFH,CFH,Cfh,CFH,Microglia,Microglia;Fibroblasts;Macrophages;Pericytes;Endothelial,4.254347801208496,0.0,0.024561156,0.032847025,0.29745796,1.0707059,0.01847687,0.018968869,0.63291776,0.81115085,0.01822727,0.3298551,0.045808043,0.01081335213916313,0.012499999999999995,0.1476460071513727,0.403022670025188,0.008706868752015463,0.008817101660428579,0.28110599078341,0.3291126519947849,0.009710598607295727,0.1677108433734946,0.01726121979286537
16699975,LEFTY1,NM_020997 ,70.28040611816917,89.07468979171817,1.2674185411215235,0.00038870708749775054,0.3418930260479164,up_in_suicide,LEFTY1,LEFTY1,Lefty1,LEFTY1,Oligodendrocytes,Oligodendrocytes;Microglia,2.4203593730926514,6.744963226314365e-13,0.001707804,0.023696,0.001971877,0.045179207,0.0019918545,0.001731537,0.015530415,0.044548158,0.043045927,0.014672818,0.0016586619,0.0018805829807240246,0.009027777777777777,0.0010429082240762813,0.023929471032745595,0.0009029345372460499,0.0008038383280162783,0.0069124423963133645,0.02401768666465686,0.041397815115313645,0.010120481927710846,0.0005753739930955121
17042936,NUDT1,NM_198948 ,58.81388188125097,71.10184983147272,1.2089297213034151,0.0006944837708912095,0.2737303788516693,up_in_suicide,NUDT1,NUDT1,Nudt1,NUDT1,Oligodendrocytes,Oligodendrocytes,0.5931771993637085,0.0025299182859264053,0.030583924,0.017492145,0.018344386,0.02179756,0.013618837,0.024466824,0.023370694,0.019798758,0.03262904,0.020790808,0.03849517,0.01951104842501173,0.006944444444444445,0.012663885578069122,0.01511335012594458,0.007997420187036426,0.017784923007360075,0.016129032258064516,0.009647271630991869,0.03072893375071854,0.012048192771084341,0.01495972382048332
16869653,DNAJB1,NM_006145 ,495.9658441700166,377.6852432270453,0.7615146237723077,0.002399159153222782,-0.3930563530648651,down_in_suicide,DNAJB1,DNAJB1,Dnajb1,DNAJB1,Oligodendrocytes,Oligodendrocytes;Pericytes;Endothelial;Macrophages,1.841928482055664,0.0,0.096979104,0.34100977,0.42263365,0.15709499,0.09668768,0.18303381,0.43557337,0.27428958,0.59570324,0.48878348,0.14222422,0.054066760695815626,0.1236111111111108,0.22571513706794724,0.08186397984886642,0.04875846501128656,0.0995252329875101,0.210829493087557,0.12662044015676424,0.31061138439912905,0.21301204819277206,0.05408515535097817
