"bulk_gene_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","ensemblID","gene_type","Class","MGI_Symbol"
"ENSG00000267474.1",0.062001072910309,-1.54718045627942,0.246415905271459,0.806419047773911,0.963750781284307,-5.64593639772932,"CTC-548K16.6","ENSG00000267474","sense_intronic","InGen","CTC-548K16.6"
"ENSG00000107262.17",-0.0137842876817666,5.21567400953264,-0.246381632761953,0.806445420514856,0.963750781284307,-5.64594401097464,"BAG1","ENSG00000107262","protein_coding","InGen","BAG1"
"ENSG00000254531.1",0.0257129530466436,1.25473142902568,0.246287839923811,0.806517595387614,0.963750781284307,-5.64596484057995,"FLJ20021","ENSG00000254531","lincRNA","InGen","FLJ20021"
"ENSG00000280355.1",-0.0230452786263765,3.04117729664601,-0.246262850284261,0.806536825544148,0.963750781284307,-5.64597038896933,"RP11-119F19.5","ENSG00000280355","TEC","InGen","RP11-119F19.5"
"ENSG00000245598.6",-0.03550754112291,-0.401412649928726,-0.24622281839924,0.80656763133862,0.963750781284307,-5.64597927598217,"DACT3-AS1","ENSG00000245598","antisense","InGen","DACT3-AS1"
"ENSG00000164597.13",0.00843360931537376,5.56793464331338,0.246210981625497,0.806576740167579,0.963750781284307,-5.64598190345057,"COG5","ENSG00000164597","protein_coding","InGen","COG5"
"ENSG00000280054.1",0.0606456783234495,-0.473799244144319,0.246194404264598,0.806589497096695,0.963750781284307,-5.64598558299929,"RP1-197B17.7","ENSG00000280054","TEC","InGen","RP1-197B17.7"
"ENSG00000258297.1",0.027047710249483,2.23861178082895,0.24610604153887,0.80665749657396,0.963750781284307,-5.64600519202277,"RP11-658F2.8","ENSG00000258297","antisense","InGen","RP11-658F2.8"
"ENSG00000010404.17",-0.0138953170385069,9.15654421726566,-0.246060171481162,0.806692796441183,0.963750781284307,-5.64601536851374,"IDS","ENSG00000010404","protein_coding","InGen","IDS"
"ENSG00000197748.12",-0.0691830207490323,3.7133999395543,-0.24600933672194,0.806731917430139,0.963750781284307,-5.64602664423772,"CFAP43","ENSG00000197748","protein_coding","InGen","CFAP43"
"ENSG00000231784.8",-0.0378652536840265,-0.0404310517339632,-0.246000061967277,0.8067390550721,0.963750781284307,-5.6460287012325,"DBIL5P","ENSG00000231784","transcribed_unitary_pseudogene","InGen","DBIL5P"
"ENSG00000204175.5",-0.0880223670328604,2.78785987259332,-0.245989915485087,0.806746863594921,0.963750781284307,-5.64603095147417,"GPRIN2","ENSG00000204175","protein_coding","InGen","GPRIN2"
"ENSG00000138115.13",0.0356457192338813,0.892299896811423,0.245967860830001,0.806763836469836,0.963750781284307,-5.64603584233821,"CYP2C8","ENSG00000138115","protein_coding","InGen","CYP2C8"
"ENSG00000007392.16",-0.0106257824761496,5.34283334467658,-0.245959713596238,0.80677010646149,0.963750781284307,-5.64603764896693,"LUC7L","ENSG00000007392","protein_coding","InGen","LUC7L"
"ENSG00000240747.7",-0.0570107039368955,-1.3387741914984,-0.245925918792605,0.806796114583672,0.963750781284307,-5.64604514224303,"KRBOX1","ENSG00000240747","protein_coding","InGen","KRBOX1"
"ENSG00000164061.4",0.0192284420675585,8.03087806975437,0.245714550794789,0.806958786150586,0.963783485804845,-5.64609198529049,"BSN","ENSG00000164061","protein_coding","InGen","BSN"
"ENSG00000168671.9",0.0917796152601678,-0.985226953579541,0.245639668693848,0.807016418458849,0.963783485804845,-5.64610857091039,"UGT3A2","ENSG00000168671","protein_coding","InGen","UGT3A2"
"ENSG00000183876.8",0.0373683584419514,0.450307899068999,0.245631965927648,0.807022346882097,0.963783485804845,-5.64611027670842,"ARSI","ENSG00000183876","protein_coding","InGen","ARSI"
"ENSG00000134109.10",-0.0138623324613247,4.43527823609565,-0.24560866323891,0.807040281833578,0.963783485804845,-5.64611543682596,"EDEM1","ENSG00000134109","protein_coding","InGen","EDEM1"
"ENSG00000090266.12",0.0132079297363822,5.68495390795691,0.245599396833611,0.807047413766254,0.963783485804845,-5.64611748863121,"NDUFB2","ENSG00000090266","protein_coding","InGen","NDUFB2"
"ENSG00000154874.14",-0.0327092255562353,5.04061365502467,-0.245513815954732,0.807113282276767,0.963783485804845,-5.64613643464983,"CCDC144B","ENSG00000154874","transcribed_unprocessed_pseudogene","InGen","CCDC144B"
"ENSG00000269713.7",-0.0181344721843261,3.70042134200224,-0.245505135378634,0.807119963481408,0.963783485804845,-5.6461383560005,"NBPF9","ENSG00000269713","protein_coding","InGen","NBPF9"
"ENSG00000175110.11",-0.0128838089007288,4.55675365685964,-0.245445328240717,0.80716599581247,0.96378770043087,-5.64615159181583,"MRPS22","ENSG00000175110","protein_coding","InGen","MRPS22"
"ENSG00000261970.1",-0.0271635530475771,0.863771984350001,-0.245390496527082,0.807208199266653,0.96378770043087,-5.64616372370302,"RP11-342L8.2","ENSG00000261970","processed_pseudogene","InGen","RP11-342L8.2"
"ENSG00000109466.13",-0.0215593761776593,5.93432245440727,-0.245168257280192,0.807379260652814,0.963941367020747,-5.6462128679594,"KLHL2","ENSG00000109466","protein_coding","InGen","KLHL2"
"ENSG00000270837.1",-0.0669632683949972,-1.80076111472585,-0.245065433204373,0.807458409336112,0.963985287385372,-5.64623559065027,"HNRNPDLP4","ENSG00000270837","processed_pseudogene","InGen","HNRNPDLP4"
"ENSG00000280240.1",0.0788236611288937,-1.06722792756899,0.244921049659581,0.807569551793124,0.963998626794151,-5.64626748136159,"AL049794.1","ENSG00000280240","protein_coding","InGen","AL049794.1"
"ENSG00000070388.11",-0.0329688565999541,0.975397853390728,-0.244897772846961,0.8075874700145,0.963998626794151,-5.64627262087265,"FGF22","ENSG00000070388","protein_coding","InGen","FGF22"
"ENSG00000158220.13",0.0285070310457409,4.00440967777035,0.244885821657962,0.807596669942155,0.963998626794151,-5.64627525950122,"ESYT3","ENSG00000158220","protein_coding","InGen","ESYT3"
"ENSG00000128645.13",-0.0501956355137909,0.714961058693811,-0.244821028513533,0.807646547653298,0.964007597083579,-5.64628956254074,"HOXD1","ENSG00000128645","protein_coding","InGen","HOXD1"
"ENSG00000100320.22",-0.00926104295517021,7.66500345027289,-0.244534294456882,0.807867284985051,0.964200761560103,-5.64635281356643,"RBFOX2","ENSG00000100320","protein_coding","InGen","RBFOX2"
"ENSG00000176054.6",-0.0318471571652142,-0.0708089911595028,-0.244500731872875,0.807893123601093,0.964200761560103,-5.64636021234668,"RPL23P2","ENSG00000176054","processed_pseudogene","InGen","RPL23P2"
"ENSG00000071967.11",0.0292976998614594,6.16339125746593,0.244368070591317,0.807995256825916,0.964272082249347,-5.6463894472524,"CYBRD1","ENSG00000071967","protein_coding","InGen","CYBRD1"
"ENSG00000237887.1",0.0215644663182917,1.12830671177595,0.244184786265596,0.808136369258054,0.964389911313455,-5.6464298120569,"RPL23AP32","ENSG00000237887","processed_pseudogene","InGen","RPL23AP32"
"ENSG00000198947.15",-0.0205071571446469,7.10545087480858,-0.244077975033825,0.808218607262132,0.96443747387819,-5.64645332122257,"DMD","ENSG00000198947","protein_coding","InGen","DMD"
"ENSG00000130758.7",-0.0176808058488657,5.47961459164236,-0.243732922632516,0.808484291081342,0.964610781243153,-5.64652919721111,"MAP3K10","ENSG00000130758","protein_coding","InGen","MAP3K10"
"ENSG00000159140.18",-0.00739907771210901,8.51645249299884,-0.243722809264968,0.808492078526824,0.964610781243153,-5.64653141949564,"SON","ENSG00000159140","protein_coding","InGen","SON"
"ENSG00000112218.8",0.0213199202375833,3.88947036798163,0.243718079105422,0.808495720827706,0.964610781243153,-5.64653245885678,"GPR63","ENSG00000112218","protein_coding","InGen","GPR63"
"ENSG00000151498.11",-0.0106428040590339,4.62179418768363,-0.243642242246579,0.808554117044624,0.964610781243153,-5.6465491197941,"ACAD8","ENSG00000151498","protein_coding","InGen","ACAD8"
"ENSG00000258708.1",-0.0253514198080219,1.09273916477541,-0.243601846406217,0.808585223268628,0.964610781243153,-5.64655799242551,"SLC25A21-AS1","ENSG00000258708","antisense","InGen","SLC25A21-AS1"
"ENSG00000226758.1",-0.0398885024758404,-0.664247382292926,-0.243559050206656,0.808618178194515,0.964610781243153,-5.64656739067663,"DISC1-IT1","ENSG00000226758","sense_intronic","InGen","DISC1-IT1"
"ENSG00000226149.5",-0.0491874966239681,1.67096579108464,-0.24338700174413,0.808750666491026,0.964657405771354,-5.64660515672949,"RP1-69D17.4","ENSG00000226149","lincRNA","InGen","RP1-69D17.4"
"ENSG00000216307.2",0.0715719942471652,-1.54570576144549,0.243361745136482,0.808770116167127,0.964657405771354,-5.64661069852248,"RP3-400B16.2","ENSG00000216307","processed_pseudogene","InGen","RP3-400B16.2"
"ENSG00000215021.8",-0.0107225538318297,5.11103645148675,-0.243328624140884,0.808795622256926,0.964657405771354,-5.6466179650466,"PHB2","ENSG00000215021","protein_coding","InGen","PHB2"
"ENSG00000146587.17",-0.0111539109151946,5.10861782445088,-0.242973640688853,0.809069004002346,0.964657405771354,-5.64669578409995,"RBAK","ENSG00000146587","protein_coding","InGen","RBAK"
"ENSG00000138439.11",0.0139306397677103,4.39928793992257,0.242943269470119,0.809092394764079,0.964657405771354,-5.64670243678137,"FAM117B","ENSG00000138439","protein_coding","InGen","FAM117B"
"ENSG00000232599.1",-0.0354968508174519,0.427893749431638,-0.242904067511355,0.809122586887325,0.964657405771354,-5.64671102257136,"RP1-161N10.1","ENSG00000232599","processed_pseudogene","InGen","RP1-161N10.1"
"ENSG00000158315.10",0.0337820889294307,2.75529729706987,0.242891925467874,0.809131938369139,0.964657405771354,-5.64671368157238,"RHBDL2","ENSG00000158315","protein_coding","InGen","RHBDL2"
"ENSG00000132329.10",-0.0205639798853687,4.68181318124745,-0.242834791791066,0.809175941598411,0.964657405771354,-5.64672619156721,"RAMP1","ENSG00000132329","protein_coding","InGen","RAMP1"
"ENSG00000112414.14",-0.043564967461441,3.46996418471287,-0.242819535844534,0.809187691532386,0.964657405771354,-5.64672953151412,"ADGRG6","ENSG00000112414","protein_coding","InGen","ADGRG6"
"ENSG00000167173.18",0.0301079528768785,2.93763910534876,0.242774202079624,0.809222607277465,0.964657405771354,-5.64673945508917,"C15orf39","ENSG00000167173","protein_coding","InGen","C15orf39"
"ENSG00000221914.8",-0.0135561621679086,5.70358805965827,-0.242747478996709,0.809243189390492,0.964657405771354,-5.64674530391457,"PPP2R2A","ENSG00000221914","protein_coding","InGen","PPP2R2A"
"ENSG00000123091.4",-0.0105491110553069,7.66247889679192,-0.242738346860105,0.809250222991461,0.964657405771354,-5.64674730249906,"RNF11","ENSG00000123091","protein_coding","InGen","RNF11"
"ENSG00000187726.8",0.079973777639926,-0.889975887026472,0.242714743389518,0.809268402534037,0.964657405771354,-5.64675246781362,"DNAJB13","ENSG00000187726","protein_coding","InGen","DNAJB13"
"ENSG00000279653.1",-0.0614182133825037,-1.50350622606647,-0.242698834933803,0.809280655387323,0.964657405771354,-5.64675594889102,"LLNLR-304A6.1","ENSG00000279653","TEC","InGen","LLNLR-304A6.1"
"ENSG00000123219.12",-0.0603679084906243,-0.879443144809294,-0.242585682412667,0.809367807993754,0.964657405771354,-5.64678070228336,"CENPK","ENSG00000123219","protein_coding","InGen","CENPK"
"ENSG00000108602.17",0.18371270590207,-2.15136763519995,0.242516839448252,0.809420833580732,0.964657405771354,-5.64679575682714,"ALDH3A1","ENSG00000108602","protein_coding","InGen","ALDH3A1"
"ENSG00000197324.8",0.0247735590385135,5.71499181875087,0.24245040120595,0.809472007811198,0.964657405771354,-5.64681028146704,"LRP10","ENSG00000197324","protein_coding","InGen","LRP10"
"ENSG00000205358.3",0.132261976569806,-3.12288703302747,0.242382622435706,0.809524215453027,0.964657405771354,-5.64682509508179,"MT1H","ENSG00000205358","protein_coding","InGen","MT1H"
"ENSG00000218227.3",0.0528242135426695,-0.189274433054287,0.242365368998765,0.809537505318264,0.964657405771354,-5.64682886530459,"RP11-889L3.1","ENSG00000218227","processed_pseudogene","InGen","RP11-889L3.1"
"ENSG00000165632.7",0.0100060077510854,4.13225066852961,0.242316001889517,0.809575531807267,0.964657405771354,-5.64683965153184,"TAF3","ENSG00000165632","protein_coding","InGen","TAF3"
"ENSG00000151422.12",0.0118861187222882,6.51082709971467,0.242215672420089,0.809652815004137,0.964657405771354,-5.64686156578112,"FER","ENSG00000151422","protein_coding","InGen","FER"
"ENSG00000215187.9",-0.0888091300771932,-0.188939425946059,-0.242214861881629,0.809653439364918,0.964657405771354,-5.64686174278439,"FAM166B","ENSG00000215187","protein_coding","InGen","FAM166B"
"ENSG00000246339.5",-0.0302111952449535,0.599509721633788,-0.242199521679658,0.809665256002946,0.964657405771354,-5.64686509262625,"EXTL3-AS1","ENSG00000246339","antisense","InGen","EXTL3-AS1"
"ENSG00000124222.22",-0.00969432173159944,5.83812828110001,-0.242173153021736,0.809685568023047,0.964657405771354,-5.64687085025903,"STX16","ENSG00000124222","protein_coding","InGen","STX16"
"ENSG00000145780.7",-0.0166485454351249,6.20720279126911,-0.242132288775775,0.809717046389464,0.964657405771354,-5.6468797717883,"FEM1C","ENSG00000145780","protein_coding","InGen","FEM1C"
"ENSG00000114126.17",0.00924100405369575,5.96475019310634,0.241953949849523,0.809854427364668,0.96476659845104,-5.64691868937394,"TFDP2","ENSG00000114126","protein_coding","InGen","TFDP2"
"ENSG00000067177.14",0.0265488046301622,5.19940927142511,0.24182692562568,0.809952282440721,0.96476659845104,-5.64694639149368,"PHKA1","ENSG00000067177","protein_coding","InGen","PHKA1"
"ENSG00000254734.1",-0.129937404170645,-3.51696660200987,-0.241811156102446,0.80996443095084,0.96476659845104,-5.64694982958303,"CTD-3138F19.1","ENSG00000254734","lincRNA","InGen","CTD-3138F19.1"
"ENSG00000144724.19",-0.022206598372974,6.55357593928678,-0.241684455153448,0.810062040420178,0.96476659845104,-5.6469774449527,"PTPRG","ENSG00000144724","protein_coding","InGen","PTPRG"
"ENSG00000165283.15",-0.0120840946857781,4.66983675975322,-0.241648005673015,0.810090121393596,0.96476659845104,-5.64698538670181,"STOML2","ENSG00000165283","protein_coding","InGen","STOML2"
"ENSG00000128000.15",0.00958389762525276,5.82375023873885,0.24159266476984,0.810132756953482,0.96476659845104,-5.64699744230109,"ZNF780B","ENSG00000128000","protein_coding","InGen","ZNF780B"
"ENSG00000107897.18",-0.00972097300650776,6.67592311375832,-0.241564403696715,0.810154529982392,0.96476659845104,-5.64700359770101,"ACBD5","ENSG00000107897","protein_coding","InGen","ACBD5"
"ENSG00000081014.10",0.00909837671093348,4.53128240716373,0.241497584927634,0.810206009415637,0.96476659845104,-5.64701814829952,"AP4E1","ENSG00000081014","protein_coding","InGen","AP4E1"
"ENSG00000143653.9",0.0121541632560627,5.62517738946234,0.241467816372807,0.810228944387036,0.96476659845104,-5.64702462947127,"SCCPDH","ENSG00000143653","protein_coding","InGen","SCCPDH"
"ENSG00000103769.9",-0.00851111130190447,7.09417981807133,-0.241426626837851,0.810260678848601,0.96476659845104,-5.64703359589026,"RAB11A","ENSG00000103769","protein_coding","InGen","RAB11A"
"ENSG00000130558.19",-0.0217595751191874,7.06288102980573,-0.241403251340461,0.810278688634827,0.96476659845104,-5.64703868374952,"OLFM1","ENSG00000130558","protein_coding","InGen","OLFM1"
"ENSG00000273345.5",0.0421763639007911,-0.980538353148572,0.241306289940144,0.810353394209017,0.96476659845104,-5.64705978290869,"CTD-2410N18.4","ENSG00000273345","processed_transcript","InGen","CTD-2410N18.4"
"ENSG00000279113.1",0.0605712699041033,0.244661352718115,0.241246235587541,0.810399665009095,0.96476659845104,-5.64707284671864,"RP13-895J2.8","ENSG00000279113","TEC","InGen","RP13-895J2.8"
"ENSG00000100575.13",-0.0130625072802552,3.10131907527493,-0.241242884667151,0.810402246853209,0.96476659845104,-5.64707357555925,"TIMM9","ENSG00000100575","protein_coding","InGen","TIMM9"
"ENSG00000119771.14",-0.0308517816057594,4.31054175642317,-0.241148990626963,0.810474591954302,0.964796238561376,-5.64709399384025,"KLHL29","ENSG00000119771","protein_coding","InGen","KLHL29"
"ENSG00000181035.13",-0.0139570935230216,4.12651679611632,-0.241100519625584,0.810511939382045,0.964796238561376,-5.64710453128477,"SLC25A42","ENSG00000181035","protein_coding","InGen","SLC25A42"
"ENSG00000133612.18",0.0103104170353694,6.29373630876256,0.241025070568231,0.810570074577563,0.964814971078932,-5.64712092947118,"AGAP3","ENSG00000133612","protein_coding","InGen","AGAP3"
"ENSG00000243915.1",0.0276858924475203,1.72373688163913,0.240846160754483,0.810707932921299,0.964917918782971,-5.64715979348059,"THAP12P2","ENSG00000243915","processed_pseudogene","InGen","THAP12P2"
"ENSG00000089847.12",0.0201433987523364,4.50517741645421,0.240716004192503,0.810808228420771,0.964917918782971,-5.64718804889123,"ANKRD24","ENSG00000089847","protein_coding","InGen","ANKRD24"
"ENSG00000267199.1",0.0334278154674849,0.952467492190359,0.240701434405951,0.810819455745451,0.964917918782971,-5.64719121086715,"RP11-861E21.2","ENSG00000267199","antisense","InGen","RP11-861E21.2"
"ENSG00000238061.2",-0.0640207015215377,-1.59270109178948,-0.240692714535791,0.810826175205131,0.964917918782971,-5.64719310318651,"RP4-635A23.4","ENSG00000238061","processed_pseudogene","InGen","RP4-635A23.4"
"ENSG00000136014.11",-0.0358879337679227,0.581773069128624,-0.240471573155976,0.810996589725555,0.964963296536842,-5.64724107074026,"USP44","ENSG00000136014","protein_coding","InGen","USP44"
"ENSG00000163820.14",-0.0122848334537576,5.11438083816258,-0.240312289632596,0.811119341476173,0.964963296536842,-5.64727559352619,"FYCO1","ENSG00000163820","protein_coding","InGen","FYCO1"
"ENSG00000133477.16",0.127052647027393,-2.2505265278321,0.240220023518068,0.811190448493187,0.964963296536842,-5.64729558066104,"FAM83F","ENSG00000133477","protein_coding","InGen","FAM83F"
"ENSG00000259562.2",0.0274463516220325,0.450997962129035,0.240031301983708,0.811335896117335,0.964963296536842,-5.64733643859764,"RP11-762H8.2","ENSG00000259562","transcribed_processed_pseudogene","InGen","RP11-762H8.2"
"ENSG00000185010.13",-0.0161818428547797,4.41844274773937,-0.240026207876544,0.811339822237194,0.964963296536842,-5.64733754102052,"F8","ENSG00000185010","protein_coding","InGen","F8"
"ENSG00000005893.15",-0.0158410204821734,8.0195657343204,-0.240010920161784,0.811351604782851,0.964963296536842,-5.64734084931622,"LAMP2","ENSG00000005893","protein_coding","InGen","LAMP2"
"ENSG00000156787.16",0.0158402029666634,4.59993408045334,0.240001534603553,0.811358838440988,0.964963296536842,-5.64734288026793,"TBC1D31","ENSG00000156787","protein_coding","InGen","TBC1D31"
"ENSG00000182366.9",0.0469624396474044,1.2236089132935,0.239993883949874,0.811364734981956,0.964963296536842,-5.64734453574305,"FAM87A","ENSG00000182366","lincRNA","InGen","FAM87A"
"ENSG00000124145.6",0.0299310903994107,6.75410752413693,0.239985053208287,0.811371541058501,0.964963296536842,-5.64734644650428,"SDC4","ENSG00000124145","protein_coding","InGen","SDC4"
"ENSG00000106772.17",0.022882792599537,8.46928698558292,0.239835335536276,0.811486934504364,0.964963296536842,-5.64737883115474,"PRUNE2","ENSG00000106772","protein_coding","InGen","PRUNE2"
"ENSG00000189269.12",0.0453499859818767,-0.274122749041514,0.239591239545541,0.811675078184754,0.964963296536842,-5.64743158706971,"DRICH1","ENSG00000189269","protein_coding","InGen","DRICH1"
"ENSG00000081059.19",-0.053408501824712,1.49017495216566,-0.239558534253514,0.811700287538371,0.964963296536842,-5.64743865152047,"TCF7","ENSG00000081059","protein_coding","InGen","TCF7"
"ENSG00000177459.10",-0.063682484018271,0.481459593211635,-0.239517526935245,0.81173189640748,0.964963296536842,-5.64744750787722,"ERICH5","ENSG00000177459","protein_coding","InGen","ERICH5"
"ENSG00000135241.16",0.00901234249190634,6.30406420431835,0.239417538326975,0.811808969997817,0.964963296536842,-5.64746909609373,"PNPLA8","ENSG00000135241","protein_coding","InGen","PNPLA8"
"ENSG00000185681.12",-0.080362418062149,-0.0949068095682052,-0.239391861186755,0.811828762850058,0.964963296536842,-5.64747463851116,"MORN5","ENSG00000185681","protein_coding","InGen","MORN5"
"ENSG00000228549.3",0.073982458153188,-0.602838330888683,0.239372503685358,0.811843684382119,0.964963296536842,-5.64747881644097,"RP11-108M9.3","ENSG00000228549","lincRNA","InGen","RP11-108M9.3"
"ENSG00000135040.15",0.00839156481120287,4.99196758292162,0.23936686267345,0.811848032711748,0.964963296536842,-5.64748003387725,"NAA35","ENSG00000135040","protein_coding","InGen","NAA35"
"ENSG00000138835.22",0.0236184002510656,6.02543166167459,0.239349243886325,0.811861614053681,0.964963296536842,-5.64748383615805,"RGS3","ENSG00000138835","protein_coding","InGen","RGS3"
"ENSG00000263740.2",0.0518743636849206,9.11043259897088,0.239340063707534,0.811868690565478,0.964963296536842,-5.64748581720638,"RN7SL4P","ENSG00000263740","misc_RNA","InGen","RN7SL4P"
"ENSG00000235749.2",-0.0915730899065353,-2.00089054419195,-0.239278831067816,0.811915891957777,0.964963296536842,-5.64749902904307,"RP11-634B7.4","ENSG00000235749","antisense","InGen","RP11-634B7.4"
"ENSG00000113300.11",0.0121480948128046,5.12195650758308,0.239251143647866,0.811937235132845,0.964963296536842,-5.64750500190157,"CNOT6","ENSG00000113300","protein_coding","InGen","CNOT6"
"ENSG00000260766.1",0.0188990472252217,1.77251982619059,0.23919805967892,0.811978155941209,0.964963296536842,-5.64751645149355,"RP11-226L15.5","ENSG00000260766","sense_overlapping","InGen","RP11-226L15.5"
"ENSG00000214626.2",-0.0508938899001583,-1.03693221176346,-0.239039758728608,0.812100188448639,0.964963296536842,-5.64755058011452,"POLR3DP1","ENSG00000214626","processed_pseudogene","InGen","POLR3DP1"
"ENSG00000107957.16",0.0212851655312948,7.66294976618406,0.238963071264379,0.812159307687005,0.964963296536842,-5.64756710531427,"SH3PXD2A","ENSG00000107957","protein_coding","InGen","SH3PXD2A"
"ENSG00000185607.5",0.0335342283601236,1.16165488901032,0.23888575207037,0.812218915051548,0.964963296536842,-5.64758376129023,"ACTBP7","ENSG00000185607","processed_pseudogene","InGen","ACTBP7"
"ENSG00000185798.7",0.017104600749887,2.14100277278285,0.238865552178925,0.812234487854807,0.964963296536842,-5.64758811183257,"WDR53","ENSG00000185798","protein_coding","InGen","WDR53"
"ENSG00000248476.1",-0.0374255392782621,0.0258229305775604,-0.238772803532841,0.812305992015576,0.964963296536842,-5.64760808281964,"BACH1-IT1","ENSG00000248476","sense_intronic","InGen","BACH1-IT1"
"ENSG00000129911.8",-0.0235137945879241,3.12515385340026,-0.238640947268542,0.812407648802215,0.964963296536842,-5.64763646129068,"KLF16","ENSG00000129911","protein_coding","InGen","KLF16"
"ENSG00000253305.2",-0.0176595699639474,3.68231063464189,-0.238586890928427,0.812449325382305,0.964963296536842,-5.64764809092772,"PCDHGB6","ENSG00000253305","protein_coding","InGen","PCDHGB6"
"ENSG00000186106.11",-0.0120965457968121,6.02242777274127,-0.23857551400896,0.812458096876431,0.964963296536842,-5.64765053821422,"ANKRD46","ENSG00000186106","protein_coding","InGen","ANKRD46"
"ENSG00000182700.4",0.0110519677394491,6.43788705405927,0.23850580721745,0.812511840663983,0.964963296536842,-5.64766553028468,"IGIP","ENSG00000182700","protein_coding","InGen","IGIP"
"ENSG00000231187.2",-0.0359276175013383,1.00770567357938,-0.238456705345995,0.812549698649128,0.964963296536842,-5.64767608816385,"RP11-38L15.3","ENSG00000231187","antisense","InGen","RP11-38L15.3"
"ENSG00000166262.15",0.0190082194660979,2.29790123993642,0.238403129783557,0.812591006406,0.964963296536842,-5.64768760550226,"FAM227B","ENSG00000166262","protein_coding","InGen","FAM227B"
"ENSG00000107789.15",-0.0184717338546687,3.17310441132163,-0.238382916913668,0.81260659104509,0.964963296536842,-5.64769195006769,"MINPP1","ENSG00000107789","protein_coding","InGen","MINPP1"
"ENSG00000108587.15",-0.00879758235307906,5.66321743654634,-0.238381941644853,0.812607343004199,0.964963296536842,-5.64769215968322,"GOSR1","ENSG00000108587","protein_coding","InGen","GOSR1"
"ENSG00000130309.10",0.0153144442784663,4.32256754274624,0.238366337895512,0.81261937394882,0.964963296536842,-5.64769551329676,"COLGALT1","ENSG00000130309","protein_coding","InGen","COLGALT1"
"ENSG00000149654.9",-0.0372783503045173,3.41767454596257,-0.238364793908479,0.812620564410215,0.964963296536842,-5.64769584512406,"CDH22","ENSG00000149654","protein_coding","InGen","CDH22"
"ENSG00000244327.1",0.0725555484872243,-1.52942408264017,0.238319209709538,0.8126557114281,0.964963296536842,-5.64770564092556,"RP11-383G6.3","ENSG00000244327","sense_overlapping","InGen","RP11-383G6.3"
"ENSG00000166974.12",0.0134509710470162,8.13378891415542,0.238173998399424,0.812767677042204,0.964963296536842,-5.64773683360564,"MAPRE2","ENSG00000166974","protein_coding","InGen","MAPRE2"
"ENSG00000207245.1",0.0476512448708561,-0.699979419947528,0.237989872849022,0.812909653275419,0.964963296536842,-5.64777635814598,"SNORD116-29","ENSG00000207245","snoRNA","InGen","SNORD116-29"
"ENSG00000213213.13",-0.0274335878836668,0.994978472622972,-0.237920152397068,0.812963415244325,0.964963296536842,-5.64779131643743,"CCDC183","ENSG00000213213","protein_coding","InGen","CCDC183"
"ENSG00000172765.16",-0.0106249170492524,6.41300977772315,-0.237894405314098,0.812983269245089,0.964963296536842,-5.64779683928341,"TMCC1","ENSG00000172765","protein_coding","InGen","TMCC1"
"ENSG00000253816.3",-0.0492580741416603,2.32843279541328,-0.237825132041088,0.813036687625271,0.964963296536842,-5.64781169570104,"RP11-1415C14.3","ENSG00000253816","unprocessed_pseudogene","InGen","RP11-1415C14.3"
"ENSG00000266248.1",0.0660009237756838,-1.8561632773759,0.237799219100545,0.813056669982509,0.964963296536842,-5.647817251908,"CTC-525D6.2","ENSG00000266248","antisense","InGen","CTC-525D6.2"
"ENSG00000106591.3",0.0126762206808583,4.08612917264217,0.237797866551539,0.813057712982887,0.964963296536842,-5.6478175419026,"MRPL32","ENSG00000106591","protein_coding","InGen","MRPL32"
"ENSG00000137871.19",-0.00810288849027411,6.38814023029832,-0.237768976244116,0.813079991445193,0.964963296536842,-5.64782373576429,"ZNF280D","ENSG00000137871","protein_coding","InGen","ZNF280D"
"ENSG00000196366.3",0.0916391519984129,-1.99959958309225,0.237731653674327,0.813108772590602,0.964963296536842,-5.64783173632764,"C9orf163","ENSG00000196366","lincRNA","InGen","C9orf163"
"ENSG00000108846.15",0.0965766489886592,1.07145147708032,0.237725657666837,0.813113396411272,0.964963296536842,-5.64783302153065,"ABCC3","ENSG00000108846","protein_coding","InGen","ABCC3"
"ENSG00000267056.2",-0.0537346300688163,1.61800244229797,-0.237642457737308,0.813177556723522,0.964963296536842,-5.64785085152724,"AC005336.4","ENSG00000267056","processed_pseudogene","InGen","AC005336.4"
"ENSG00000278561.1",-0.0379550590569195,0.732603655519408,-0.237632440601073,0.813185281608057,0.964963296536842,-5.64785299781,"PTPN20CP","ENSG00000278561","unprocessed_pseudogene","InGen","PTPN20CP"
"ENSG00000136193.16",-0.0125814280560464,8.76078534272508,-0.237631894066567,0.813185703077952,0.964963296536842,-5.64785311490849,"SCRN1","ENSG00000136193","protein_coding","InGen","SCRN1"
"ENSG00000184349.12",0.0281325667958378,3.8729604718423,0.237598087441387,0.813211773772328,0.964963296536842,-5.64786035767088,"EFNA5","ENSG00000184349","protein_coding","InGen","EFNA5"
"ENSG00000258337.1",-0.0296554937527754,-0.15743367378842,-0.237512412878978,0.813277844480357,0.964963296536842,-5.6478787080651,"RP11-115H15.2","ENSG00000258337","sense_intronic","InGen","RP11-115H15.2"
"ENSG00000126266.3",-0.0679298709881235,-0.984227522140846,-0.23733960287942,0.813411116668571,0.964963296536842,-5.64791570166998,"FFAR1","ENSG00000126266","protein_coding","InGen","FFAR1"
